aggregation_level,cell,objective,training_seed,channel_repeats_averaged,sample_scope,attack_power_per_use_db,pga_empirical_robust_accuracy_lower_bound,pga_empirical_robust_accuracy_upper_bound,lower_bound_sd_across_training_seeds,upper_bound_sd_across_training_seeds
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-26.0,0.002320827320827321,0.002320827320827321,0.0020331518227332496,0.0020331518227332496
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-25.0,0.0010582010582010583,0.0010582010582010583,0.0018328579974273838,0.0018328579974273838
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-24.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-23.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-22.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-21.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-20.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-19.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-18.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-17.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-16.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-15.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-14.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-13.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-12.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-11.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-10.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-9.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-8.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-7.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-6.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-5.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-4.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-3.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-2.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,-1.0,0.0,0.0,0.0,0.0
across_training_seeds,R0,reconstruction,,3,four_cell_common_clean_correct,0.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-40.0,0.6096666666666666,0.6096666666666666,0.02706165799305975,0.02706165799305975
across_training_seeds,R1,reconstruction,,3,all,-39.0,0.5502222222222223,0.5502222222222223,0.028052200019355447,0.028052200019355447
across_training_seeds,R1,reconstruction,,3,all,-38.0,0.5502222222222223,0.5502222222222223,0.028052200019355447,0.028052200019355447
across_training_seeds,R1,reconstruction,,3,all,-37.0,0.5444444444444444,0.5444444444444444,0.02922961461207396,0.02922961461207396
across_training_seeds,R1,reconstruction,,3,all,-36.0,0.4875555555555555,0.4875555555555555,0.027733520298515075,0.027733520298515075
across_training_seeds,R1,reconstruction,,3,all,-35.0,0.444,0.444,0.028583211855912928,0.028583211855912928
across_training_seeds,R1,reconstruction,,3,all,-34.0,0.427,0.427,0.030300348366167525,0.030300348366167525
across_training_seeds,R1,reconstruction,,3,all,-33.0,0.3733333333333333,0.3733333333333333,0.027088332871880033,0.027088332871880033
across_training_seeds,R1,reconstruction,,3,all,-32.0,0.3261111111111112,0.3261111111111112,0.02283353608993516,0.02283353608993516
across_training_seeds,R1,reconstruction,,3,all,-31.0,0.2922222222222222,0.2922222222222222,0.014630004683424961,0.014630004683424961
across_training_seeds,R1,reconstruction,,3,all,-30.0,0.25044444444444447,0.25044444444444447,0.014530937621094801,0.014530937621094801
across_training_seeds,R1,reconstruction,,3,all,-29.0,0.20966666666666667,0.20966666666666667,0.01153256259467079,0.01153256259467079
across_training_seeds,R1,reconstruction,,3,all,-28.0,0.17844444444444443,0.17844444444444443,0.007350988847565833,0.007350988847565833
across_training_seeds,R1,reconstruction,,3,all,-27.0,0.14033333333333334,0.14033333333333334,0.010413666234542223,0.010413666234542223
across_training_seeds,R1,reconstruction,,3,all,-26.0,0.1131111111111111,0.1131111111111111,0.008009253907084488,0.008009253907084488
across_training_seeds,R1,reconstruction,,3,all,-25.0,0.08655555555555555,0.08655555555555555,0.004550132273209622,0.004550132273209622
across_training_seeds,R1,reconstruction,,3,all,-24.0,0.06422222222222224,0.06422222222222224,0.003168128317640728,0.003168128317640728
across_training_seeds,R1,reconstruction,,3,all,-23.0,0.046000000000000006,0.046000000000000006,0.0008819171036881955,0.0008819171036881955
across_training_seeds,R1,reconstruction,,3,all,-22.0,0.03244444444444445,0.03244444444444445,0.0019531550923607747,0.0019531550923607747
across_training_seeds,R1,reconstruction,,3,all,-21.0,0.022000000000000002,0.022000000000000002,0.002645751311064593,0.002645751311064593
across_training_seeds,R1,reconstruction,,3,all,-20.0,0.01311111111111111,0.01311111111111111,0.002501851166488378,0.002501851166488378
across_training_seeds,R1,reconstruction,,3,all,-19.0,0.007333333333333333,0.007333333333333333,0.0014529663145135578,0.0014529663145135578
across_training_seeds,R1,reconstruction,,3,all,-18.0,0.0038888888888888896,0.0038888888888888896,0.0007698003589195012,0.0007698003589195012
across_training_seeds,R1,reconstruction,,3,all,-17.0,0.0025555555555555557,0.0025555555555555557,0.001018350154434631,0.001018350154434631
across_training_seeds,R1,reconstruction,,3,all,-16.0,0.0013333333333333333,0.0013333333333333333,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-15.0,0.0007777777777777777,0.0007777777777777777,0.00038490017945975053,0.00038490017945975053
across_training_seeds,R1,reconstruction,,3,all,-14.0,0.0005555555555555556,0.0005555555555555556,0.0005091750772173156,0.0005091750772173156
across_training_seeds,R1,reconstruction,,3,all,-13.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333
across_training_seeds,R1,reconstruction,,3,all,-12.0,0.0002222222222222222,0.0002222222222222222,0.00019245008972987527,0.00019245008972987527
across_training_seeds,R1,reconstruction,,3,all,-11.0,0.0002222222222222222,0.0002222222222222222,0.00019245008972987527,0.00019245008972987527
across_training_seeds,R1,reconstruction,,3,all,-10.0,0.0001111111111111111,0.0001111111111111111,0.00019245008972987527,0.00019245008972987527
across_training_seeds,R1,reconstruction,,3,all,-9.0,0.0001111111111111111,0.0001111111111111111,0.00019245008972987527,0.00019245008972987527
across_training_seeds,R1,reconstruction,,3,all,-8.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-7.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-6.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-5.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-4.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-3.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-2.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,-1.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,all,0.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-40.0,0.8677508886356137,0.8677508886356137,0.005671589208710449,0.005671589208710449
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-39.0,0.7977806532220982,0.7977806532220982,0.005067934332706899,0.005067934332706899
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-38.0,0.7977806532220982,0.7977806532220982,0.005067934332706899,0.005067934332706899
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-37.0,0.7821807215115469,0.7821807215115469,0.010331414978602039,0.010331414978602039
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-36.0,0.7188181646542057,0.7188181646542057,0.009439386515184863,0.009439386515184863
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-35.0,0.6594529312270129,0.6594529312270129,0.019437292967436383,0.019437292967436383
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-34.0,0.6480795397794742,0.6480795397794742,0.01766394011257352,0.01766394011257352
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-33.0,0.5803464105259925,0.5803464105259925,0.015190028046679894,0.015190028046679894
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-32.0,0.5195468193770013,0.5195468193770013,0.03376651940346772,0.03376651940346772
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-31.0,0.4739948246484585,0.4739948246484585,0.03475015243136274,0.03475015243136274
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-30.0,0.41038327080409714,0.41038327080409714,0.03135952058279841,0.03135952058279841
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-29.0,0.3495686492797918,0.3495686492797918,0.036200898676447386,0.036200898676447386
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-28.0,0.31249719013193294,0.31249719013193294,0.03204600710384301,0.03204600710384301
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-27.0,0.25143027028846804,0.25143027028846804,0.02173173701389947,0.02173173701389947
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-26.0,0.21500632164174957,0.21500632164174957,0.013346972076870878,0.013346972076870878
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-25.0,0.17715280799061062,0.17715280799061062,0.009477857880358088,0.009477857880358088
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-24.0,0.14464011504039925,0.14464011504039925,0.011524092713205831,0.011524092713205831
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-23.0,0.11038796817470531,0.11038796817470531,0.010687515716116062,0.010687515716116062
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-22.0,0.08458009274782619,0.08458009274782619,0.003572844978835235,0.003572844978835235
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-21.0,0.06024924126525023,0.06024924126525023,0.008118194877587071,0.008118194877587071
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-20.0,0.03845638614620447,0.03845638614620447,0.00893104552723154,0.00893104552723154
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-19.0,0.02051675694684092,0.02051675694684092,0.0047118743565426665,0.0047118743565426665
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-18.0,0.012389866384070886,0.012389866384070886,0.002912640785346637,0.002912640785346637
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-17.0,0.008158937883185622,0.008158937883185622,0.004733413095744042,0.004733413095744042
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-16.0,0.005049613345289655,0.005049613345289655,0.0013018042249871367,0.0013018042249871367
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-15.0,0.0014534071216948964,0.0014534071216948964,0.0012956931059868364,0.0012956931059868364
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-14.0,0.0006242197253433209,0.0006242197253433209,0.0010811802793813216,0.0010811802793813216
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-13.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-12.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-11.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-10.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-9.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-8.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-7.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-6.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-5.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-4.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-3.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-2.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,-1.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,pairwise_common_clean_correct,0.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-40.0,0.9062945743547429,0.9062945743547429,0.026732116450640275,0.026732116450640275
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-39.0,0.8580664040490689,0.8580664040490689,0.024936528204865964,0.024936528204865964
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-38.0,0.8580664040490689,0.8580664040490689,0.024936528204865964,0.024936528204865964
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-37.0,0.8462271632844347,0.8462271632844347,0.028155148916428098,0.028155148916428098
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-36.0,0.8052725003573125,0.8052725003573125,0.039399955001206126,0.039399955001206126
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-35.0,0.7598150499239891,0.7598150499239891,0.045355460716127984,0.045355460716127984
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-34.0,0.7471697021731624,0.7471697021731624,0.04261453176918254,0.04261453176918254
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-33.0,0.6857131224134,0.6857131224134,0.03367334743749862,0.03367334743749862
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-32.0,0.6353993615783277,0.6353993615783277,0.033294306051265904,0.033294306051265904
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-31.0,0.59453006594693,0.59453006594693,0.03580732486096511,0.03580732486096511
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-30.0,0.5331333320826023,0.5331333320826023,0.026739224949171733,0.026739224949171733
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-29.0,0.4739378062848912,0.4739378062848912,0.020022606941983438,0.020022606941983438
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-28.0,0.4349264314297223,0.4349264314297223,0.014616173171371814,0.014616173171371814
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-27.0,0.3597526362910639,0.3597526362910639,0.01480430921260791,0.01480430921260791
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-26.0,0.3118042774571656,0.3118042774571656,0.017805943101609992,0.017805943101609992
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-25.0,0.26154855332190013,0.26154855332190013,0.009877142484309332,0.009877142484309332
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-24.0,0.2224029556620232,0.2224029556620232,0.006419090228353242,0.006419090228353242
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-23.0,0.17529478729070222,0.17529478729070222,0.03220022889299684,0.03220022889299684
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-22.0,0.13397780288360828,0.13397780288360828,0.012149631853882185,0.012149631853882185
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-21.0,0.0967474717731261,0.0967474717731261,0.01023927750366829,0.01023927750366829
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-20.0,0.059250237072007474,0.059250237072007474,0.017506203645121923,0.017506203645121923
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-19.0,0.03154922453571226,0.03154922453571226,0.007349720510602588,0.007349720510602588
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-18.0,0.017140387912638454,0.017140387912638454,0.0033403323693939604,0.0033403323693939604
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-17.0,0.012043231668036461,0.012043231668036461,0.004738764202795611,0.004738764202795611
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-16.0,0.007731868568579814,0.007731868568579814,0.0013905051327740914,0.0013905051327740914
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-15.0,0.0025201893622946257,0.0025201893622946257,0.002265030933838327,0.002265030933838327
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-14.0,0.0010582010582010583,0.0010582010582010583,0.0018328579974273838,0.0018328579974273838
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-13.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-12.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-11.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-10.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-9.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-8.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-7.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-6.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-5.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-4.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-3.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-2.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,-1.0,0.0,0.0,0.0,0.0
across_training_seeds,R1,reconstruction,,3,four_cell_common_clean_correct,0.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-40.0,0.48033333333333333,0.48033333333333333,0.027137509916063486,0.027137509916063486
across_training_seeds,C0,classification,,3,all,-39.0,0.4323333333333334,0.4323333333333334,0.031050138664925668,0.031050138664925668
across_training_seeds,C0,classification,,3,all,-38.0,0.4323333333333334,0.4323333333333334,0.031050138664925668,0.031050138664925668
across_training_seeds,C0,classification,,3,all,-37.0,0.43077777777777776,0.43077777777777776,0.032080338965605554,0.032080338965605554
across_training_seeds,C0,classification,,3,all,-36.0,0.3881111111111111,0.3881111111111111,0.040821200011395636,0.040821200011395636
across_training_seeds,C0,classification,,3,all,-35.0,0.38599999999999995,0.38599999999999995,0.04130778780488414,0.04130778780488414
across_training_seeds,C0,classification,,3,all,-34.0,0.3464444444444444,0.3464444444444444,0.043717951224402765,0.043717951224402765
across_training_seeds,C0,classification,,3,all,-33.0,0.30944444444444447,0.30944444444444447,0.04600040257472793,0.04600040257472793
across_training_seeds,C0,classification,,3,all,-32.0,0.3007777777777778,0.3007777777777778,0.04599677927533302,0.04599677927533302
across_training_seeds,C0,classification,,3,all,-31.0,0.2683333333333333,0.2683333333333333,0.04478218891975295,0.04478218891975295
across_training_seeds,C0,classification,,3,all,-30.0,0.2328888888888889,0.2328888888888889,0.044169287134002144,0.044169287134002144
across_training_seeds,C0,classification,,3,all,-29.0,0.19666666666666668,0.19666666666666668,0.04282911782109614,0.04282911782109614
across_training_seeds,C0,classification,,3,all,-28.0,0.14300000000000002,0.14300000000000002,0.041654664938168814,0.041654664938168814
across_training_seeds,C0,classification,,3,all,-27.0,0.11855555555555557,0.11855555555555557,0.034612671625244965,0.034612671625244965
across_training_seeds,C0,classification,,3,all,-26.0,0.09377777777777778,0.09377777777777778,0.02731774623315875,0.02731774623315875
across_training_seeds,C0,classification,,3,all,-25.0,0.0641111111111111,0.0641111111111111,0.01888660116865138,0.01888660116865138
across_training_seeds,C0,classification,,3,all,-24.0,0.03922222222222222,0.03922222222222222,0.012388764324236762,0.012388764324236762
across_training_seeds,C0,classification,,3,all,-23.0,0.02288888888888889,0.02288888888888889,0.009799848827254277,0.009799848827254277
across_training_seeds,C0,classification,,3,all,-22.0,0.012888888888888887,0.012888888888888887,0.007065828042482064,0.007065828042482064
across_training_seeds,C0,classification,,3,all,-21.0,0.006777777777777778,0.006777777777777778,0.003532914021241032,0.003532914021241032
across_training_seeds,C0,classification,,3,all,-20.0,0.002777777777777778,0.002777777777777778,0.001503083250940965,0.001503083250940965
across_training_seeds,C0,classification,,3,all,-19.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
across_training_seeds,C0,classification,,3,all,-18.0,0.0002222222222222222,0.0002222222222222222,0.00038490017945975053,0.00038490017945975053
across_training_seeds,C0,classification,,3,all,-17.0,0.0001111111111111111,0.0001111111111111111,0.00019245008972987527,0.00019245008972987527
across_training_seeds,C0,classification,,3,all,-16.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-15.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-14.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-13.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-12.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-11.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-10.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-9.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-8.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-7.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-6.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-5.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-4.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-3.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-2.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,-1.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,all,0.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-40.0,0.8665989580778725,0.8665989580778725,0.018407746256836752,0.018407746256836752
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-39.0,0.797158908366872,0.797158908366872,0.025855050483435664,0.025855050483435664
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-38.0,0.797158908366872,0.797158908366872,0.025855050483435664,0.025855050483435664
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-37.0,0.7943123772093682,0.7943123772093682,0.027650375446358247,0.027650375446358247
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-36.0,0.7259724602355538,0.7259724602355538,0.04558785300318838,0.04558785300318838
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-35.0,0.7219483582403267,0.7219483582403267,0.047411933224140064,0.047411933224140064
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-34.0,0.6568793554267693,0.6568793554267693,0.05554825354345091,0.05554825354345091
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-33.0,0.5932005794430064,0.5932005794430064,0.06199693807452492,0.06199693807452492
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-32.0,0.5781048401929575,0.5781048401929575,0.061677128423118406,0.061677128423118406
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-31.0,0.5207312233442952,0.5207312233442952,0.06327654716431275,0.06327654716431275
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-30.0,0.4549194474872973,0.4549194474872973,0.06675402715749076,0.06675402715749076
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-29.0,0.38702380632492855,0.38702380632492855,0.06881992749705763,0.06881992749705763
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-28.0,0.28595294314781056,0.28595294314781056,0.07052474034450402,0.07052474034450402
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-27.0,0.23725817850310826,0.23725817850310826,0.057997669670765306,0.057997669670765306
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-26.0,0.1887745267316763,0.1887745267316763,0.0458048549532141,0.0458048549532141
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-25.0,0.130052566934274,0.130052566934274,0.03253339245332517,0.03253339245332517
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-24.0,0.08017020940072378,0.08017020940072378,0.02093350142107215,0.02093350142107215
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-23.0,0.04665731052250829,0.04665731052250829,0.01777566492830301,0.01777566492830301
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-22.0,0.026193042793580604,0.026193042793580604,0.013222661125956846,0.013222661125956846
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-21.0,0.01390410492138755,0.01390410492138755,0.006730169909873593,0.006730169909873593
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-20.0,0.005708345011057272,0.005708345011057272,0.002862849508738985,0.002862849508738985
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-19.0,0.0013475288768331458,0.0013475288768331458,0.0013586067040806833,0.0013586067040806833
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-18.0,0.00045351473922902497,0.00045351473922902497,0.0007855105703260216,0.0007855105703260216
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-17.0,0.00022675736961451248,0.00022675736961451248,0.0003927552851630108,0.0003927552851630108
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-16.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-15.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-14.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-13.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-12.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-11.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-10.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-9.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-8.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-7.0,0.0,0.0,0.0,0.0
across_training_seeds,C0,classification,,3,pairwise_common_clean_correct,-6.0,0.0,0.0,0.0,0.0
